Timestamp,Media Type,Title,Year,IMDBID,Genre
8/14/2024 14:12:56,DVD,Halloween II,1981,tt0082495,Horror
8/14/2024 14:13:43,DVD,Halloween III: Season of the Witch,1982,tt0085636,"Horror, Mystery, Sci-Fi"
8/14/2024 14:14:29,DVD,Saw,2004,tt0387564,"Horror, Mystery, Thriller"
8/14/2024 14:14:55,DVD,Saw II,2005,tt0432348,"Horror, Mystery"
8/14/2024 14:15:24,DVD,Saw III,2006,tt0489270,"Horror, Mystery, Thriller"
8/14/2024 14:15:55,DVD,Saw IV,2007,tt0890870,"Horror, Mystery, Thriller"
8/14/2024 14:16:38,DVD,Saw V,2008,tt1132626,"Horror, Thriller"
8/14/2024 14:17:06,DVD,Saw VI,2009,tt1233227,"Horror, Mystery, Thriller"
8/14/2024 14:18:35,DVD,"Fist of Fear, Touch of Death",1980,tt0080741,"Documentary, Sport"
8/14/2024 14:20:52,DVD,"Bruce Lee: The Man, The Myth",1976,tt0077850,"Action, Adventure, Biography"
8/14/2024 14:22:45,DVD,Bruce Lee Fights Back From the Grave,1976,tt0074247,Action
8/14/2024 14:23:25,DVD,Image of Bruce Lee,1978,tt0077724,Action
8/14/2024 14:26:14,DVD,Love Laughs at Andy Hardy,1946,tt0038704,"Comedy, Family, Romance"
8/14/2024 14:26:54,DVD,Never wave at a WAC,1953,tt0044962,"Adventure, Comedy, Romance"
8/14/2024 14:27:29,DVD,My Dear Secretary,1948,tt0040626,"Comedy, Romance"
8/14/2024 14:30:07,DVD,Nothing Sacred,1937,tt0029322,"Comedy, Drama, Fantasy"
8/14/2024 14:30:32,DVD,V: The Final Battle,1984,tt0086823,"Action, Adventure, Sci-Fi"
8/14/2024 14:32:06,DVD,Rudolph the Red-Nosed Raindeer,1964,tt0058536,"Adventure, Animation, Comedy"
8/14/2024 14:33:04,DVD,Frosty the Snowman,1969,tt0064349,"Animation, Comedy"
8/14/2024 14:33:46,DVD,Frosty Returns,1993,tt0106973,"Animation, Family, Fantasy"
8/14/2024 14:34:24,DVD,Cricket on the Hearth,1967,tt0387954,"Adventure, Animation, Comedy"
8/14/2024 14:36:11,DVD,Creature from the Black Lagoon,1954,tt0046876,"Horror, Sci-Fi"
8/14/2024 14:36:49,DVD,Dracula,1931,tt0021814,"Drama, Fantasy, Horror"
8/14/2024 14:37:31,DVD,"Wolf Man, The",1941,tt0034398,"Horror, Mystery, Romance"
8/14/2024 14:38:06,DVD,Bride of Frankenstein,1935,tt0026138,"Drama, Horror, Sci-Fi"
8/14/2024 14:39:35,DVD,Frankenstein,1931,tt0021884,"Drama, Horror, Sci-Fi"
8/14/2024 14:40:09,DVD,"Invisible Man, The",1933,tt0024184,"Horror, Sci-Fi"
8/14/2024 14:40:40,DVD,"Mummy, The",1932,tt0023245,"Fantasy, Horror"
8/14/2024 14:42:16,DVD,Phantom of the Opera,1943,tt0036261,"Drama, History, Music"
8/14/2024 14:43:28,DVD,"Nightmare on Elm Street, A",1984,tt0087800,Horror
8/14/2024 14:44:11,DVD,"Nightmare on Elm Street 2: Freddy's Revenge, A",1985,tt0089686,Horror
8/14/2024 14:44:53,DVD,"Nightmare on Elm Street 3: Dream Warriors, A",1987,tt0093629,"Fantasy, Horror"
8/14/2024 14:45:42,DVD,"Nightmare on Elm Street 4: The Dream Master, A",1988,tt0095742,Horror
8/14/2024 14:47:44,DVD,"Nightmare on Elm Street 5: The Dream Child, A",1989,tt12737326,"Fantasy, Horror"
8/14/2024 14:48:26,DVD,Freddy's Dead: The Final Nightmare,1991,tt0101917,"Fantasy, Horror"
8/14/2024 14:49:04,DVD,New Nightmare,1994,tt0111686,"Fantasy, Horror, Mystery"
8/14/2024 14:49:36,DVD,Freddy vs. Jason,2003,tt0329101,"Action, Horror"
8/14/2024 14:50:55,DVD,"39 Steps, The",1935,tt0026029,"Crime, Mystery, Thriller"
8/14/2024 14:51:51,DVD,"Man Who Knew Too Much, The",1934,tt0025452,"Crime, Mystery, Thriller"
8/14/2024 14:53:46,DVD,Secret Agent,1936,tt0028231,"Mystery, Thriller"
8/14/2024 14:54:36,DVD,Murder!,1930,tt0021165,"Crime, Mystery, Thriller"
8/14/2024 14:55:28,DVD,Young and Innocent,1937,tt0029811,"Crime, Mystery, Romance"
8/15/2024 11:56:09,DVD,Raiders of the Lost Ark,1981,tt0082971,"Action, Adventure"
8/15/2024 11:56:41,DVD,Indiana Jones and the Temple of Doom,1984,tt0087469,"Action, Adventure"
8/15/2024 11:57:25,DVD,Indiana Jones and the Last Crusade,1989,tt0097576,"Action, Adventure"
8/15/2024 11:58:47,DVD,"It's the Great Pumpkin, Charlie Brown",1966,tt0060550,"Animation, Comedy, Family"
8/15/2024 11:59:44,DVD,"Charlie Brown Thanksgiving, A",1973,,"Animation, Comedy, Family"
8/15/2024 12:00:30,DVD,"Charlie Brown Christmas, A",1965,tt0059026,"Animation, Comedy, Drama, Family, Music"
8/15/2024 12:01:42,DVD,Planet of the Apes,1968,tt0063442,"Adventure, Sci-Fi"
8/15/2024 12:02:17,DVD,Beneath the Planet of the Apes,1970,tt0065462,"Action, Adventure, Sci-Fi"
8/15/2024 12:03:08,DVD,Escape from the Planet of the Apes,1971,tt0067065,"Action, Sci-Fi"
8/15/2024 12:04:37,DVD,Conquest of the Planet of the Apes,1972,tt0068408,"Action, Sci-Fi"
8/15/2024 12:05:31,DVD,Battle for the Planet of the Apes,1973,tt0069768,"Action, Sci-Fi"
8/15/2024 12:06:21,DVD,Behind the Planet of the Apes,1998,tt0207332,Documentary
8/15/2024 12:07:20,DVD,Pure Luck,,,"Comedy, Crime, Mystery"
8/15/2024 12:08:00,DVD,King Ralph,1991,tt0102216,"Comedy, Romance"
8/15/2024 12:08:43,DVD,Ghost Dad,1990,tt0099654,"Comedy, Family, Fantasy"
8/15/2024 12:09:27,DVD,For Richer or Poorer,1997,tt0119142,"Comedy, Romance"
8/15/2024 12:11:10,DVD,Merlin's Apprentice,2006,tt0463826,"Adventure, Fantasy"
8/15/2024 12:12:37,DVD,"Land That Time Forgot, The",2009,tt1410205,"Action, Adventure, Drama, Fantasy, Sci-Fi, Thriller"
8/15/2024 12:14:20,DVD,Search for the Jewel of Polaris: Mysterious Museum,1999,tt0228620,"Family, Fantasy"
8/15/2024 12:15:07,DVD,"Shrunken City, The",1998,tt0156075,"Adventure, Sci-Fi"
8/15/2024 12:16:51,DVD,Journey to the Center of the Earth,2008,tt1231575,"Action, Adventure, Sci-Fi"
8/15/2024 12:17:52,DVD,Mysterious Island,2005,tt0448965,"Adventure, Fantasy, Sci-Fi"
8/15/2024 12:20:45,DVD,"Unwelcomed, The",1991,tt0099059,"Horror, Sci-Fi"
8/15/2024 12:21:35,DVD,AVH: Alien vs. Hunter,2007,tt1094162,"Action, Adventure, Horror, Sci-Fi, Thriller"
8/15/2024 12:22:42,DVD,Awaken the Dead,2007,tt0482456,"Action, Horror, Mystery"
8/15/2024 12:23:32,DVD,I Am Omega,2007,tt1075746,"Action, Adventure, Drama, Horror, Sci-Fi, Thriller"
8/15/2024 12:24:40,DVD,2103: The Deadly Wake,1997,tt0118537,"Drama, Sci-Fi, Thriller"
8/15/2024 12:26:46,DVD,Ominous,2009,tt1418912,"Drama, Horror"
8/18/2024 7:06:56,DVD,Mazes and Monsters,1982,tt0084314,"Adventure, Drama, Fantasy"
8/18/2024 7:08:31,DVD,Inglourious Basterds,2009,tt0361748,"Adventure, Drama, War"
8/18/2024 7:11:41,DVD,Star Trek Into Darkness,2013,tt1408101,"Action, Adventure, Sci-Fi"
8/18/2024 7:16:24,DVD,1941,1979,tt0078723,"Action, Comedy, War"
8/18/2024 7:17:13,DVD,Ferris Bueller's Day Off,1986,tt0091042,Comedy
8/18/2024 7:18:58,DVD,"Exorcist, The",1973,tt0070047,Horror
8/18/2024 7:19:58,DVD,"Last Man on Earth, The",1964,tt0058700,"Drama, History, Sci-Fi"
8/18/2024 7:23:50,DVD,Rambo III,1988,tt0095956,"Action, Adventure, Thriller"
8/18/2024 7:24:29,DVD,Foul Play,1978,tt0077578,"Comedy, Mystery, Thriller"
8/18/2024 7:25:23,DVD,Teenage Mutant Ninja Turtles,1990,tt0100758,"Action, Adventure, Comedy, Family, Sci-Fi"
8/18/2024 7:26:29,DVD,Rise of the Planet of the Apes,2011,tt1318514,"Action, Drama, Sci-Fi, Thriller"
8/18/2024 7:27:18,DVD,"Croods, The",2013,tt0481499,"Adventure, Animation, Comedy, Family, Fantasy"
8/18/2024 7:28:23,DVD,"Maze Runner, The",2014,tt1790864,"Action, Mystery, Sci-Fi, Thriller"
8/18/2024 7:29:12,DVD,Indiana Jones and the Kingdom of the Crystal Skull,2008,tt0367882,"Action, Adventure"
8/18/2024 7:29:47,DVD,Shane,1953,tt0046303,"Drama, Western"
8/18/2024 7:30:43,DVD,"Adventures of Ford Fairlane, The",1990,tt0098987,"Action, Adventure, Comedy, Crime, Music, Mystery"
8/18/2024 7:31:46,DVD,Poltergeist,1982,tt0084516,"Horror, Thriller"
8/18/2024 7:33:08,DVD,Rim of the Canyon,1949,tt0041810,Western
8/18/2024 7:33:53,DVD,"Oh, Susanna!",1936,tt0029334,Western
8/18/2024 7:35:54,DVD,American Wedding,2003,tt0328828,Comedy
8/18/2024 7:36:27,DVD,UHF,1989,tt0098546,"Comedy, Sci-Fi"
8/18/2024 7:37:00,DVD,Ender's Game,2013,tt1731141,"Action, Adventure, Sci-Fi"
8/18/2024 7:37:48,DVD,Wayne's World,1992,tt0105793,"Comedy, Music"
8/18/2024 7:38:29,DVD,Team America: World Police,2004,tt0372588,"Action, Comedy"
8/18/2024 7:39:02,DVD,First Blood,1982,tt0083944,"Action, Adventure, Thriller"
8/18/2024 7:39:49,DVD,Æon Flux,2005,tt0402022,"Action, Adventure, Sci-Fi, Thriller"
8/18/2024 7:40:42,DVD,Ghost in the Shell,2017,tt1219827,"Action, Crime, Drama, Mystery, Sci-Fi"
8/18/2024 7:41:31,DVD,"Island, The",2005,tt0399201,"Action, Sci-Fi, Thriller"
9/16/2024 4:02:39,DVD,"Chronicles of Riddick: Pitch Black, The",2000,tt0134847,"Action, Horror, Sci-Fi, Thriller"
9/16/2024 4:03:41,DVD,Chronicles of Riddick,2004,tt0296572,"Action, Adventure, Sci-Fi, Thriller"
9/16/2024 4:05:19,DVD,"Chronicles of Riddick: Dark Fury, The",2004,tt0407658,"Action, Animation, Sci-Fi"
9/16/2024 4:06:10,DVD,Black Dynamite,2009,tt1190536,"Action, Comedy"
9/16/2024 4:07:32,DVD,"Lego Movie, The",2014,tt1490017,"Action, Adventure, Animation, Comedy, Family"
9/16/2024 4:08:23,DVD,"Curious Case of Benjamin Button, The",2008,tt0421715,"Drama, Fantasy, Romance"
9/16/2024 4:09:11,DVD,Escanaba in da Moonlight,2001,tt0180679,"Comedy, Fantasy"
9/16/2024 4:10:13,DVD,Exorcist:  The Beginning,2004,tt0204313,"Horror, Mystery, Thriller"
9/16/2024 4:10:52,DVD,Underworld,2003,tt0320691,"Action, Fantasy, Thriller"
9/16/2024 4:11:36,DVD,30 Days of Night,2007,tt0389722,"Action, Horror, Thriller"
9/16/2024 4:12:20,DVD,Army of Darkness,1992,tt0106308,"Comedy, Horror"
9/16/2024 4:12:59,DVD,Curse of Chucky,2013,tt2230358,"Horror, Thriller"
9/16/2024 4:13:41,DVD,28 Weeks Later,2007,tt0463854,"Horror, Sci-Fi"
9/16/2024 4:14:22,DVD,Misery,1990,tt0100157,"Drama, Thriller"
9/16/2024 4:15:07,DVD,50 Shades of Black,2016,tt4667094,Comedy
9/16/2024 4:15:51,Blu-ray,Trick 'r Treat,2007,tt0862856,"Comedy, Horror"
9/16/2024 4:19:10,DVD,Friday the 13th The Series: The 2nd Season,1988,tt0092357,"Fantasy, Horror, Mystery, Sci-Fi"
9/16/2024 4:20:22,Blu-ray,"Twilight Saga: New Moon, The",2009,tt1259571,"Adventure, Drama, Fantasy, Romance"
9/16/2024 4:21:23,Blu-ray,When a Stranger Calls,2006,tt0455857,"Horror, Thriller"
9/16/2024 4:22:46,Blu-ray,Happy Birthday to Me,1981,tt0082498,"Horror, Mystery, Thriller"
9/16/2024 4:23:45,Blu-ray,Interview with the Vampire,1994,tt0110148,"Drama, Fantasy, Horror"
9/16/2024 4:24:28,DVD,Rosemary's Baby,1968,tt0063522,"Drama, Horror"
9/16/2024 4:26:03,DVD,Land of the Dead,2005,tt0418819,"Horror, Sci-Fi, Thriller"
9/16/2024 4:26:40,DVD,Stigmata,1999,tt0145531,"Horror, Mystery"
9/16/2024 4:27:33,DVD,Scooby-Doo 2: Monsters Unleashed,2004,tt0145531,"Adventure, Comedy, Family, Fantasy, Horror, Mystery, Sci-Fi"
9/16/2024 4:28:26,DVD,Hotel Transylvania,2012,tt0837562,"Adventure, Animation, Comedy, Family, Fantasy"
9/16/2024 4:30:58,VHS,Adventures of Red Ryder,1940,tt0032184,Western
9/16/2024 4:32:02,DVD,Hollywood Homicide,2003,tt0329717,"Action, Comedy, Crime, Drama, Thriller"
9/16/2024 4:32:51,DVD,Island in the Sky,1953,tt0045919,"Adventure, Drama"
9/16/2024 4:33:57,DVD,Count of Monte Cristo,2002,tt0245844,"Action, Adventure, Drama, Thriller"
9/16/2024 4:34:43,DVD,Zoolander,2001,tt0196229,Comedy
9/16/2024 4:35:32,DVD,Never Say Never Again,1983,tt0086006,"Action, Adventure, Thriller"
9/16/2024 4:36:13,DVD,Legend,1985,tt0089469,"Adventure, Fantasy, Romance"
9/16/2024 4:37:20,DVD,Omega Cop,1990,tt0100291,"Action, Sci-Fi"
9/16/2024 4:38:05,DVD,"Blind Side, The",2009,tt0878804,"Drama, Sport"
9/16/2024 4:38:58,DVD,Full Metal Jacket,1987,tt0093058,"Drama, War"
9/16/2024 4:39:45,DVD,American History X,1998,tt0120586,"Crime, Drama"
9/16/2024 4:40:36,DVD,Monster,2003,tt0340855,"Biography, Crime, Drama, Thriller"
9/16/2024 4:41:19,DVD,Stand By Me,1986,tt0092005,"Adventure, Comedy, Drama"
9/16/2024 4:43:21,DVD,"Great Adventure, The",1975,tt0073069,"Adventure, Western"
9/16/2024 4:44:01,DVD,God's Gun,1976,tt0074575,Western
9/16/2024 4:44:48,DVD,Big Fish,2003,tt0319061,"Adventure, Drama, Fantasy, Romance"
9/16/2024 4:45:57,DVD,"Bucket List, The",2007,tt0825232,"Adventure, Comedy, Drama"
9/16/2024 4:46:56,DVD,Exorcism of Emily Rose,2005,tt0404032,"Drama, Horror, Thriller"
9/16/2024 4:48:06,DVD,"Phantom of the Opera, The",1925,tt0016220,Horror
9/16/2024 4:49:29,DVD,Teenage Mutant Ninja Turtles,1990,tt0100758,"Action, Adventure, Comedy, Family, Sci-Fi"
9/16/2024 4:50:13,DVD,John Wick: Chapter 2,2017,tt4425200,"Action, Crime, Thriller"
9/16/2024 4:50:55,DVD,"Meg, The",2018,tt4779682,"Action, Horror, Sci-Fi, Thriller"
9/16/2024 4:51:33,DVD,Deep Blue Sea,1999,tt0149261,"Action, Adventure, Sci-Fi, Thriller"
9/16/2024 4:52:14,DVD,Deep Blue Sea 2,2018,tt7086706,"Action, Horror, Sci-Fi, Thriller"
9/16/2024 4:53:08,DVD,Hudson Hawk,1991,tt0102070,"Action, Adventure, Comedy"
9/16/2024 4:53:46,DVD,Lone Star State of Mind,2002,tt0269483,"Comedy, Crime"
9/16/2024 4:54:31,DVD,"Fan, The",1996,tt0116277,"Action, Drama, Sport, Thriller"
9/16/2024 4:58:19,VHS,Willy Wonka & the Chocolate Factory,1971,tt0067992,"Adventure, Comedy, Family, Fantasy, Musical"
9/16/2024 4:59:13,VHS,"Joy Luck Club, The",1993,tt0107282,Drama
9/16/2024 4:59:59,VHS,Cross My Heart,1987,tt0092802,"Comedy, Romance"
9/16/2024 5:00:40,VHS,"Sons of Katie Elder, The",1965,tt0059740,"Drama, Western"
9/16/2024 5:01:30,VHS,Shanghai Noon,2000,tt0184894,"Action, Adventure, Comedy, Western"
9/16/2024 5:02:20,VHS,China Moon,1994,tt0109417,"Crime, Drama, Mystery, Romance, Thriller"
9/16/2024 5:03:02,VHS,End of Days,1999,tt0146675,"Action, Fantasy, Horror, Thriller"
9/16/2024 5:03:48,VHS,"Hurrican Express, The",1932,tt0023038,"Action, Adventure, Crime, Mystery, Thriller"
9/16/2024 5:04:34,VHS,What Lies Beneath,2000,tt0161081,"Drama, Horror, Mystery, Thriller"
9/16/2024 5:05:19,VHS,Tequila Sunrise,1988,tt0096244,"Crime, Drama, Romance, Thriller"
9/16/2024 5:12:54,VHS,Hocus Pocus,1993,tt0107120,"Comedy, Family, Fantasy, Horror"
9/16/2024 5:13:36,VHS,American Beauty,1999,tt0169547,Drama
9/16/2024 5:14:12,VHS,True Grit,1969,tt0065126,"Action, Adventure, Western"
9/16/2024 5:14:54,VHS,Gigi,1958,tt0051658,"Comedy, Musical, Romance"
9/16/2024 5:16:03,VHS,Home Fries,1998,tt0119304,"Comedy, Drama, Romance"
9/16/2024 5:16:47,VHS,Virtuosity,1995,tt0114857,"Action, Crime, Sci-Fi, Thriller"
9/16/2024 5:18:50,VHS,Star Trek VI: The Undiscovered Country,1991,tt0102975,"Action, Adventure, Sci-Fi, Thriller"
9/16/2024 5:19:34,VHS,Bells of St. Mary's,1945,tt0037536,Drama
9/16/2024 5:20:22,VHS,Never Been Kissed,1999,tt0151738,"Comedy, Drama, Romance"
9/16/2024 5:21:13,VHS,"Barefoot Contessa, The",1954,tt0046754,"Crime, Drama, Mystery, Romance"
9/16/2024 5:22:06,VHS,Slipstream,1989,tt0098350,"Adventure, Sci-Fi"
9/16/2024 5:22:56,VHS,"Roy Rogers Show, The",1951,tt0043225,"Family, Western"
9/16/2024 5:23:38,VHS,"Shootist, The",1976,tt0075213,"Drama, Romance, Western"
9/16/2024 5:24:28,VHS,"Mask of Zorro, The",1998,tt0120746,"Action, Adventure, Comedy, Romance, Thriller, Western"
9/16/2024 5:25:14,VHS,Deep Impact,1998,tt0120647,"Action, Drama, Sci-Fi, Thriller"
9/16/2024 5:25:50,VHS,Young Guns II,1990,tt0100994,"Action, Drama, Western"
9/16/2024 5:26:36,VHS,Cruel Intentions,1999,tt0139134,"Drama, Romance"
9/16/2024 5:27:12,VHS,"Day After Tomorrow, The",2004,tt0319262,"Action, Adventure, Sci-Fi, Thriller"
9/16/2024 5:27:57,VHS,"Hunted, The",1995,tt0113360,"Action, Drama, Thriller"
9/16/2024 5:47:54,DVD,"Core, The",2003,tt0298814,"Action, Adventure, Sci-Fi, Thriller"
9/16/2024 5:48:43,DVD,Hairspray,1988,tt0095270,"Comedy, Drama, Family, Music, Musical, Romance"
9/16/2024 5:49:19,DVD,Chicago,2002,tt0299658,"Comedy, Crime, Musical"
9/16/2024 5:50:03,DVD,Matchstick Men,2003,tt0325805,"Comedy, Crime, Drama, Thriller"
9/16/2024 5:50:34,DVD,Bedazzled,2000,tt0230030,"Comedy, Fantasy"
9/16/2024 5:51:13,DVD,Slumdog Millionaire,2008,tt1010048,"Crime, Drama, Romance"
9/16/2024 5:51:48,DVD,"Upside of Anger, The",2005,tt0365885,"Comedy, Drama"
9/16/2024 5:52:28,DVD,Calendar Girls,2003,tt0337909,"Comedy, Drama"
9/16/2024 5:53:07,DVD,Superbad,2007,tt0829482,Comedy
9/16/2024 5:53:48,DVD,Eternal Sunshine of the Spotless mind,2004,tt0338013,"Drama, Romance, Sci-Fi"
8/8/2024 8:39:34,DVD,"Twilight Zone Collection 1: Volume 4, The",1999,tt0052520,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller"
8/8/2024 8:39:34,DVD,"Twilight Zone Collection 1: Volume 5, The",1999,tt0052520,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller"
8/8/2024 8:39:34,DVD,"Twilight Zone Collection 1: Volume 6, The",1999,tt0052520,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller"
8/8/2024 8:39:34,DVD,"Twilight Zone Collection 1: Volume 7, The",1999,tt0052520,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller"
8/8/2024 8:39:34,DVD,"Twilight Zone Collection 1: Volume 8, The",1999,tt0052520,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller"
8/8/2024 8:39:34,DVD,"Twilight Zone Collection 1: Volume 9, The",1999,tt0052520,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller"
